business_name,category,subcategory,city,address,phone,whatsapp_url,distance_km,google_rating,google_reviews,has_website,play,priority_score,outreach_template
MUA BEAUTY STUDIO,Salon de Belleza,General,San Lorenzo,"JFXG+QPR, San Lorenzo 111433, Paraguay",0984 781144,https://wa.me/0984781144,9.62,4.8,46,NO,ESTETICA_DENTAL,7,ESTETICA_SONRISA
PINKIE TATTOO STUDIO,Tatuajes/Piercing,Tattoo Studio,Lambaré,"Francisco Cusmanich, Lambaré 110733, Paraguay",0983 467655,https://wa.me/0983467655,5.43,5.0,123,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
MG Group & Ritual Spa and Beauty,Spa/Wellness,Spa,Asunción,"001001, Asunción 001228, Paraguay",0994 392775,https://wa.me/0994392775,1.63,5.0,15,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Orabella,Peluqueria,General,Asunción,"MacArthur casi, Dr. Toribio Pacheco, Asunción 001413, Paraguay",0971 927979,https://wa.me/0971927979,2.85,3.6,68,NO,ADJACENT_REFER,7,ADJACENT_GENERAL
Alexander Barber y Studio,Barberia,General,ydoyaga,"Ytororo esquina, ydoyaga 110249, Paraguay",0985 509133,https://wa.me/0985509133,11.73,4.6,314,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Salón 1811 Hair & Spa,Peluqueria,Spa,Fernando de la Mora,"2300, Fernando de la Mora 110309, Paraguay",0985 788902,https://wa.me/0985788902,6.5,4.4,47,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Osmio,Salon de Belleza,General,Ñemby,"JF43+FMG, Ñemby 111214, Paraguay",(021) 961 796,https://wa.me/59521961796,10.97,4.2,55,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Skin Solutions,Salon de Belleza,General,Asunción,"Dr. Teodoro Rojas 635 Casi, Asunción 1147, Paraguay",0985 460765,https://wa.me/0985460765,7.24,4.8,16,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Majo Roman Beauty Salon,Salon de Belleza,General,Lambaré,"San Rafael &, P.º del Solar, Lambaré 110702, Paraguay",0992 475592,https://wa.me/0992475592,1.23,5.0,10,NO,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Bonita Express Salón de Belleza,Peluqueria,General,Asunción,"Teniente, Tte. 1ro. Julián A. Riquelme casi, Asunción 1312, Paraguay",0982 620611,https://wa.me/0982620611,1.0,5.0,10,NO,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Spa Sandalo,Spa/Wellness,Spa,Lambaré,"San Juan Maria Vianney 1378, Lambaré 110701, Paraguay",0983 958575,https://wa.me/0983958575,0.54,4.4,17,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Depilaciones Angela,Uñas/Nails,General,San Lorenzo,"JFM6+MG8, San Lorenzo 111443, Paraguay",0991 836654,https://wa.me/0991836654,9.2,4.9,27,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Giselle Lahaye Pilates Sucursal Fdo,Uñas/Nails,Yoga/Pilates,Fernando de la Mora,"Angel Torres, Fernando de la Mora 0237, Paraguay",0981 698517,https://wa.me/0981698517,5.97,5.0,39,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Pilates Alma Activa,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,"Palma 1453, Fernando de la Mora 110319, Paraguay",0994 970666,https://wa.me/0994970666,5.99,5.0,31,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
Magnolia pink,Otros,General,Asunción,"Roma 231 Entre Chile Y Nuestra Señora De La Asuncion, Asunción 1261, Paraguay",0984 151540,https://wa.me/0984151540,3.96,4.5,61,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Addict Ink,Otros,General,Asunción,"Parapiti 1158 casi Rodriguez de Francia, Asunción 001219, Paraguay",0972 666600,https://wa.me/0972666600,3.17,4.8,53,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
The owl gallery tattoos,Tatuajes/Piercing,General,Asunción,"25 de Mayo, Asunción 001224, Paraguay",0981 535727,https://wa.me/0981535727,2.48,5.0,75,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Balvi depilaciones,Depilacion,General,Asunción,"PCGP+GFG, Dr. Gerónimo Zubizarreta, Asunción 001526, Paraguay",(021) 662 870,https://wa.me/59521662870,6.46,4.6,44,NO,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Asisbela Centro de Estética,Spa/Wellness,General,Fernando de la Mora,"11 de, Fernando de la Mora 110315, Paraguay",0984 129036,https://wa.me/0984129036,6.51,5.0,5,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Cindy Cantero Beauty-Estetic-Makeup,Maquillaje,General,San Lorenzo,"Rafael Materi casi, San Lorenzo 111436, Paraguay",0981 309679,https://wa.me/0981309679,7.76,4.6,29,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Inhala Pilates Studio,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Carmen Soler, Asunción 1229, Paraguay",0971 506199,https://wa.me/0971506199,1.97,4.5,8,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Clau Bellino Estética Facial,Estetica/Facial,General,Fernando de la Mora,"Mompox 1739, Fernando de la Mora 110312, Paraguay",0981 924858,https://wa.me/0981924858,7.09,5.0,21,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Emek pilates,Gimnasio/Fitness,Yoga/Pilates,Lambaré,"Chivato 459 entre, Juana De Lara y, Lambaré 001306, Paraguay",0982 355787,https://wa.me/0982355787,5.02,4.6,30,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
Dermo belleza,Peluqueria,General,Villa Elisa,"Av. Enrique Von Poleski, Villa Elisa 111517, Paraguay",0981 729199,https://wa.me/0981729199,8.93,4.6,7,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Cuidado estetico 1991,Salon de Belleza,General,Lambaré,"Av. Augusto Roa Bastos, Lambaré 110703, Paraguay",0983 328465,https://wa.me/0983328465,1.9,4.5,26,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
DAB Estética Integral,Salon de Belleza,General,Asunción,"Teniente Ramón Zabala 343 casi Capitán Elias Ayala, Asunción 001526, Paraguay",0981 531909,https://wa.me/0981531909,6.56,4.9,26,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Lu Almada Nails,Uñas/Nails,Salon Uñas,Asunción,"Gral. Torreani Viera esq, Asunción 1412, Paraguay",0984 972849,https://wa.me/0984972849,3.2,4.4,79,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
LUAN · Centro de Belleza,Salon de Belleza,General,Asunción,"Cecilio da Silva Lovera, Asunción 001527, Paraguay",0981 825205,https://wa.me/0981825205,5.95,4.7,40,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Wanda Joyas,Otros,General,Asunción,"Av. Cacique Lambare casi, Asunción 110715, Paraguay",0981 681111,https://wa.me/0981681111,3.41,4.4,86,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Dermalaser,Depilacion,Depilacion Laser,Asunción,"Vasconcellos 1345, Asunción 001410, Paraguay",0981 906090,https://wa.me/0981906090,5.24,4.0,36,NO,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Salón de belleza Marce,Salon de Belleza,General,Fernando de la Mora,"Curupayty 1988, Fernando de la Mora 110313, Paraguay",0981 515168,https://wa.me/0981515168,7.26,4.8,40,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
EM - CONSULTORIO INTEGRAL & BABY SPA,Spa/Wellness,Spa,Mariano Roque Alonso,"Nanawa casi, Mariano Roque Alonso 111010, Paraguay",0992 226659,https://wa.me/0992226659,13.44,5.0,1,NO,"ATM_BRUXISMO,MOMS",7,MOMS_HIDROBABY
Casa,Spa/Wellness,General,Mariano Roque Alonso,"Parapiti esquina Venancio, Ruiz Diaz, Mariano Roque Alonso 111012, Paraguay",0987 312119,https://wa.me/0987312119,14.55,4.9,14,YES,"ATM_BRUXISMO,MOMS",7,MOMS_HIDROBABY
RELAX Salón de masajes,Spa/Wellness,General,Lambaré,"Padre Rafael Elizeche 1283, Lambaré 2024, Paraguay",0972 708966,https://wa.me/0972708966,0.72,5.0,1,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Lorena Recalde - Spa Integral,Spa/Wellness,Spa,Lambaré,"Departamento 2, Pirizal casi, Lambaré 110702, Paraguay",0984 834514,https://wa.me/0984834514,0.62,5.0,2,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
SH FIT ESTÉTICA & SPA,Spa/Wellness,Spa,Villa Elisa,"Iturbe casi, Villa Elisa 111511, Paraguay",0982 473460,https://wa.me/0982473460,7.86,5.0,1,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Mistica Salón de Belleza y Spa,Spa/Wellness,Spa,San Lorenzo,"Quirino Codas Thompson, San Lorenzo 111403, Paraguay",0981 490443,https://wa.me/0981490443,8.8,4.9,13,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
YA! Pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Av Gral Máximo Santos y, Asunción 001310, Paraguay",0983 840619,https://wa.me/0983840619,1.56,5.0,3,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
PK- Pilates y Kinesiología,Gimnasio/Fitness,Yoga/Pilates,Lambaré,"Mbocayaty, Lambaré 110706, Paraguay",0971 785803,https://wa.me/0971785803,1.75,5.0,2,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Beautique Estética integral,Spa/Wellness,General,Fernando de la Mora,"Fray Luis de Bolaños 698 c, Fernando de la Mora 110312, Paraguay",0982 361433,https://wa.me/0982361433,7.38,5.0,2,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Marta Rivas-Hair Spa,Peluqueria,Spa,Asunción,"Capitan Felipe Allen Gomez 778 entre, 25 de Mayo y, Asunción 001229, Paraguay",0981 994110,https://wa.me/0981994110,1.81,4.4,7,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
GS Spa y Salon de Belleza,Salon de Belleza,Spa,Villa Elisa,"Américo Picco, Villa Elisa 111509, Paraguay",0983 493943,https://wa.me/0983493943,6.24,5.0,4,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Dino Julio Correa,Peluqueria,General,Asunción,"Julio Correa 331, Asunción 001526, Paraguay",(021) 609 635,https://wa.me/59521609635,6.38,4.5,117,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
"Sabrina 'Estética y Salon de Belleza""",Salon de Belleza,General,Asunción,"Ramona Martínez y, Asunción 001512, Paraguay",0971 696154,https://wa.me/0971696154,8.21,5.0,1,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Stylo Fran,Peluqueria,General,Villa Elisa,"Av. Enrique Von Poleski 709, Villa Elisa 2610, Paraguay",0971 318688,https://wa.me/0971318688,5.68,4.8,178,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
LIM'S BEAUTY SALON,Salon de Belleza,General,Asunción,"Paraguay, Asunción, Capitan Elías Ayala, Lim's beauty salon",0983 985300,https://wa.me/0983985300,6.41,4.9,18,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Dermo Diseño,Salon de Belleza,General,Asunción,"M9XR+896, Asunción 001228, Paraguay",0971 929800,https://wa.me/0971929800,1.37,5.0,13,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Park 14 and half,Otros,General,San Lorenzo,"2160 San Lorenzo San Lorenzo, San Lorenzo 2160, Paraguay",(021) 574 689,https://wa.me/59521574689,11.76,4.5,5306,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Clinica Innovare San Lorenzo Centro,Otros,General,San Lorenzo,"Calle 10 de agosto, 743 con, Cnel Romero, San Lorenzo 111423, Paraguay",0984 410060,https://wa.me/0984410060,11.02,5.0,358,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Zeus Gym,Spa/Wellness,Gimnasio,San Lorenzo,"10 de agosto entre Cnel. Romero, España y, San Lorenzo 111430, Paraguay",0981 664892,https://wa.me/0981664892,10.95,4.6,69,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
BIGG La Peregrina,Gimnasio/Fitness,General,Asunción,"Augusto Roa Bastos 425 casi, Asunción 1530, Paraguay",0982 220364,https://wa.me/0982220364,4.41,4.8,67,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Movida Pilates,Gimnasio/Fitness,Yoga/Pilates,Asunción,"entre Ingavi y el carmen, Madrinas de la Guerra del Chaco, Asunción 0000, Paraguay",0982 919836,https://wa.me/0982919836,1.84,5.0,7,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
Bacan Barbería & Peluquería,Peluqueria,General,Asunción,"Quesada 5126 Local 31, Asunción 1411, Paraguay",0982 220991,https://wa.me/0982220991,3.67,4.9,69,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Flor Micropigmentación Estética,Salon de Belleza,General,San Antonio,"Av. San Jorge, San Antonio 111312, Paraguay",0982 291354,https://wa.me/0982291354,14.31,5.0,57,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
DermoBeauty Luque,Salon de Belleza,General,Luque,"Gral. Díaz, PFCX+XG2, &, Luque 110935, Paraguay",0991 923660,https://wa.me/0991923660,11.66,4.7,62,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Premier Fitness Club - Paseo Los Arboles,Gimnasio/Fitness,General,Asunción,"PC5G+F2X, Av. Gral. José de San Martín, Asunción 001408, Paraguay",0972 141444,https://wa.me/0972141444,4.37,4.3,86,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Punto Estetica,Estetica/Facial,General,Fernando de la Mora,"095, Fernando de la Mora 110304, Paraguay",0981 736786,https://wa.me/0981736786,6.92,5.0,1,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Sea Soul Yoga Studio,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Caaguazú 1934, Asunción 110101, Paraguay",0986 445617,https://wa.me/0986445617,1.55,4.7,3,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
Jei Pilates Sucursal Pueblo,Gimnasio/Fitness,Yoga/Pilates,Lambaré,"Paz del Chaco casi, Lambaré 2420, Paraguay",0981 355356,https://wa.me/0981355356,1.96,5.0,2,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
LM SPA,Spa/Wellness,Spa,Fernando de la Mora,"Av. Mariscal López, Fernando de la Mora 110303, Paraguay",0981 444401,https://wa.me/0981444401,7.76,5.0,4,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
Clínica de la Familia del CEPEP San Lorenzo (Nuevo Edificio),Salon de Belleza,General,San Lorenzo,"Av. Fernando de Pinedo, San Lorenzo 111422, Paraguay",0985 600473,https://wa.me/0985600473,10.27,4.4,94,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
ROMMY PELUQUERIA FEMININO Y MASCULINO,Peluqueria,General,Asunción,"Asunción 001412, Paraguay",0981 822928,https://wa.me/0981822928,3.62,4.0,53,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Derlis Zeballos,Otros,General,Asunción,"Teniente Primero Dr. Vicente Oddone, Asunción 001527, Paraguay",0983 846906,https://wa.me/0983846906,6.03,4.4,170,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Centro Estético Nature,Spa/Wellness,General,Fernando de la Mora,"Albert Sabin 633 casi, Fernando de la Mora 110307, Paraguay",0981 201108,https://wa.me/0981201108,6.12,4.3,4,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",7,ATM_BRUXISMO
MG makeup,Maquillaje,General,Lambare,"Manuel Domínguez 410 casi Río verde Lambaré, Lambare 2420, Paraguay",0982 707338,https://wa.me/0982707338,3.52,4.6,63,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Cool Siluet Universe (Nazareth),Spa/Wellness,General,Asunción,"Dr. Osvaldo Chavez 1763, Asunción 001422, Paraguay",0984 396990,https://wa.me/0984396990,1.68,0.0,0,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Dr. Alexis Gallagher,Otros,General,Asunción,"Sta. Rosa 944, Asunción 001535, Paraguay",0994 400230,https://wa.me/0994400230,4.02,4.9,54,YES,ADJACENT_REFER,7,ADJACENT_GENERAL
Gabriela Pilates Gym,Gimnasio/Fitness,Gimnasio,Asunción,"Av. Médicos del Chaco esq, Asunción 001422, Paraguay",0984 319545,https://wa.me/0984319545,1.33,0.0,0,NO,ATM_BRUXISMO,7,ATM_BRUXISMO
Joseph General Santos,Salon de Belleza,General,Asunción,"Av Gral Máximo Santos casi, Asunción 001310, Paraguay",0986 243602,https://wa.me/0986243602,1.03,0.0,0,NO,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Joseph Shopping Mariano,Peluqueria,General,Mariano Roque Alonso,"QFF7+H8X, RN 9 Carlos Antonio López, Mariano Roque Alonso 111018, Paraguay",0981 996247,https://wa.me/0981996247,12.25,3.7,63,YES,ATM_BRUXISMO,7,ATM_BRUXISMO
Studio Única Central,Salon de Belleza,General,Asunción,"25 de Mayo 3870, Asunción 001229, Paraguay",0983 380878,https://wa.me/0983380878,1.94,5.0,11,YES,ESTETICA_DENTAL,7,ESTETICA_SONRISA
Tomos Barbería,Barberia,General,Luque,"José Bonifacio y, Luque 110934, Paraguay",0972 477929,https://wa.me/0972477929,11.86,4.9,112,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Rojas Taekwon-do Club de Ramon Rojas,Gimnasio/Fitness,General,Ñemby,"JCFW+JCC, Mcal. Estigarribia, Ñemby 111208, Paraguay",0981 480350,https://wa.me/0981480350,8.9,4.8,64,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
CRONOS ACADEMY,Gimnasio/Fitness,General,Fernando de la Mora,"MFV8+2FV, Mariscal José Félix Estigarribia, Fernando de la Mora 110303, Paraguay",0976 934789,https://wa.me/0976934789,7.69,4.9,51,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Gorilla's Gym,Gimnasio/Fitness,Gimnasio,Asunción,"Itapua 822, Asunción 001531, Paraguay",0994 462100,https://wa.me/0994462100,6.26,4.8,67,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
SG training,Gimnasio/Fitness,General,Asunción,"PCJ6+MHW, Sgto. Toribio Valinotti, Asunción 001533, Paraguay",0992 315496,https://wa.me/0992315496,5.52,4.7,84,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Gimnasio Get Fit,Gimnasio/Fitness,Gimnasio,Asunción,"PCG7+Q33, Profesor Mario Mariotti, Asunción 001534, Paraguay",0981 764258,https://wa.me/0981764258,5.12,4.7,54,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
JF GYM,Gimnasio/Fitness,Gimnasio,Villa Elisa,"JCR4+J6V, Villa Elisa 111505, Paraguay",0981 444658,https://wa.me/0981444658,5.18,4.8,57,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
GLOBAL FITNESS VILLA ELISA,Gimnasio/Fitness,General,Villa Elisa,"Salto del Guairá y, Villa Elisa 1102, Paraguay",0986 500012,https://wa.me/0986500012,5.85,4.5,97,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
RUIZ GYM - Gimnasio de taekwondo y Zumba,Gimnasio/Fitness,Gimnasio,Villa Elisa,"JCP6+WCH, Panamá, Villa Elisa 111507, Paraguay",0981 299064,https://wa.me/0981299064,5.81,4.8,57,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
IL BARONE,Peluqueria,General,San Lorenzo,"Manuel Ortiz Guerrero, San Lorenzo 111461, Paraguay",0986 336903,https://wa.me/0986336903,11.07,4.9,102,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
RADICAL FITNESS GYM,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,"Eligio Ayala 2045 casi Emiliano R fernandez Fernando de la Mora, Fernando de la Mora 2045, Paraguay",0961 315930,https://wa.me/0961315930,6.66,4.7,51,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Go Fit Gym,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,"MC6V+5P6, 11 de Setiembre, Fernando de la Mora 110320, Paraguay",0981 341714,https://wa.me/0981341714,6.15,4.7,69,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Barbería Azuaga,Barberia,General,Ñemby,"2540, Ñemby 111215, Paraguay",0971 274507,https://wa.me/0971274507,11.53,4.8,120,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Classic Training,Gimnasio/Fitness,General,Fernando de la Mora,"Av. Zavalas Cué, Fernando de la Mora 110319, Paraguay",0994 699285,https://wa.me/0994699285,5.6,4.8,78,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Arena Body Gym .,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,"Rio Yhaguy 1615 e, Fernando de la Mora 1300, Paraguay",0986 546142,https://wa.me/0986546142,6.78,4.6,54,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Capelli Barberia/Peluquería,Peluqueria,General,San Lorenzo,"Paseo Las Margaritas, San Lorenzo 111422, Paraguay",0987 310953,https://wa.me/0987310953,10.43,4.9,196,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Fibra Academia,Gimnasio/Fitness,General,Asunción,"Caracas 294, Asunción 1209, Paraguay",(021) 280 084,https://wa.me/59521280084,6.94,4.6,73,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
PELUQUERÍA BARBERSHOP,Peluqueria,General,Fernando de la Mora,"MFPC+67H, Fernando de la Mora 110310, Paraguay",0982 992766,https://wa.me/0982992766,8.11,4.6,66,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
DiDonna - Artistas del cabello,Peluqueria,General,Asunción,"Edificio Fiore di Maggio, Prof. César Vasconcellos 1111, Asunción 001410, Paraguay",0981 448445,https://wa.me/0981448445,5.21,4.8,58,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Peluqueria Nosotras,Peluqueria,General,Fernando de la Mora,"Boqueron esquina Iturbe, Fernando de la Mora 2300, Paraguay",0986 535281,https://wa.me/0986535281,5.93,4.6,69,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Salón Benitez,Peluqueria,General,Fernando de la Mora,"10 de Julio 311, Fernando de la Mora 110308, Paraguay",0981 133515,https://wa.me/0981133515,5.82,4.7,69,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Wilkev,Peluqueria,General,Villa Elisa,"Ingavi Von Polesky Villa Elisa, Villa Elisa 2610, Paraguay",0985 505642,https://wa.me/0985505642,8.19,4.8,67,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
PANY Beauty Bar,Peluqueria,General,Asunción,"San Rafael 1166, Asunción 001527, Paraguay",0981 834878,https://wa.me/0981834878,5.8,4.9,60,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Leblon Color Studio & Barber Shop,Peluqueria,Barberia Moderna,Asunción,"Eusebio Lillo Robles, Asunción 001407, Paraguay",0971 380220,https://wa.me/0971380220,5.26,4.8,68,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Barber Shop Py,Barberia,Barberia Moderna,Asunción,"Cardenal Roig 1037, Asunción 1820, Paraguay",0991 721473,https://wa.me/0991721473,5.35,5.0,65,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Que Chevere Barbería,Barberia,General,Asunción,"Coronel Juan Antonio Escurra, &, Asunción 001409, Paraguay",0982 246052,https://wa.me/0982246052,6.28,4.8,77,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Pampaiva MakeUp,Maquillaje,General,Mariano Roque Alonso,"QFP6+6GM, Unnamed Road, Mariano Roque Alonso 111010, Paraguay",0981 775554,https://wa.me/0981775554,13.19,4.7,165,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Minutos de Sol,Otros,General,San Lorenzo,"Juan León mallorquín 220, San Lorenzo 111431, Paraguay",0986 490573,https://wa.me/0986490573,10.28,4.8,131,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Scarlet Store - Mariano,Otros,General,Mariano Roque Alonso,"Ruta Transchaco, Mariano Roque Alonso 111010, Paraguay",0982 524075,https://wa.me/0982524075,13.25,4.5,132,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Mi piercing,Tatuajes/Piercing,Piercing Studio,San Lorenzo,"969 San Lorenzo, San Lorenzo 2060, Paraguay",0994 122288,https://wa.me/0994122288,10.54,4.9,110,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
VargasBarberpy,Barberia,General,Fernando de la Mora,"MFJ4+CRG, Fernando de la Mora 110309, Paraguay",0971 569857,https://wa.me/0971569857,6.75,4.9,59,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Beethoven BarberShop,Barberia,General,Fernando de la Mora,"MFC6+GF6, Fernando de la Mora 110313, Paraguay",0994 571677,https://wa.me/0994571677,7.33,4.8,72,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
MADELCAP,Otros,General,Ñemby,"Nro. 136, Tte. Zacarias, Ñemby 111214, Paraguay",0971 754545,https://wa.me/0971754545,11.26,4.7,188,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Barberia en Lambare - Estilo Carlos py,Barberia,General,Lambaré,"Carr de López y, Lambaré 110727, Paraguay",0991 942741,https://wa.me/0991942741,6.26,4.9,81,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Barbería cabañas,Barberia,General,Villa Elisa,"Av. Enrique Von Poleski y, Villa Elisa 111516, Paraguay",0981 658762,https://wa.me/0981658762,8.84,4.8,53,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
MegaCosméticos Luque,Otros,General,Luque,"Cerro Cora y, Luque 110930, Paraguay",0986 504244,https://wa.me/0986504244,13.06,4.4,140,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Gimnasio Styler Center,Gimnasio/Fitness,Gimnasio,Villa Elisa,"JC88+J4P, Villa Elisa 111514, Paraguay",(021) 930 960,https://wa.me/59521930960,8.13,4.5,59,YES,ADJACENT_REFER,6,ADJACENT_GENERAL
Lele Ferreira - Makeup Studio,Maquillaje,General,Fernando de la Mora,"Coronel Luis Irrazabal casi, Fernando de la Mora 110311, Paraguay",0985 598630,https://wa.me/0985598630,8.66,4.8,82,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
La Ivaldi Make Up,Maquillaje,General,Villa Elisa,"Ntra. Sra. de la Asunción, Villa Elisa 111510, Paraguay",0994 318355,https://wa.me/0994318355,6.81,4.6,86,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Royal Beauty STHETIC,Otros,General,Asunción,"Lazaro Gonzalez 235, Asunción 001403, Paraguay",0985 154041,https://wa.me/0985154041,6.78,4.7,89,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
Body Piercing San Lorenzo,Tatuajes/Piercing,Piercing Studio,San Lorenzo,"Edificio Brignardello, 5 de Setiembre y, San Lorenzo 111420, Paraguay",0981 556506,https://wa.me/0981556506,9.8,4.5,55,NO,ADJACENT_REFER,6,ADJACENT_GENERAL
